repo,security_commit,security_parent,security_event_id,security_ids,security_ground_truth_policy,security_ground_truth_source,security_epoch,security_file,security_suffix,security_size_bytes,security_loc,security_composite,security_ci_gzip,security_entropy,security_cc_density,security_halstead,bugfix_commit,bugfix_parent,bugfix_subject,bugfix_epoch,bugfix_file,bugfix_suffix,bugfix_size_bytes,bugfix_loc,bugfix_composite,bugfix_ci_gzip,bugfix_entropy,bugfix_cc_density,bugfix_halstead,loc_ratio,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32627,CVE-2021-32627,strict_nvd_event,nvd_ref,1633345159,src/t_zset.c,.c,109070.0,2621.0,0.30387307339994646,0.19618593563766387,0.6703978846080506,0.23120946203739032,0.09158793788357737,0eb59d1c3b8c95eafd4ab4baa6300fb163f32ae2,4df48593ad3b6772207c881dece39a2944b3411c,Avoid performing IO on coverage when child exits due to signal handler (#14072),1751803182,src/aof.c,.c,109051,2305,0.3248802132504975,0.24903027024052965,0.6884869055540017,0.2004338394793926,0.14470832262096528,1.1370932754880694,-0.021007139850551027,-0.05284433460286578,-0.018089020945951106,0.030775622557997706,-0.05312038473738791
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32628,CVE-2021-32628,strict_nvd_event,nvd_ref,1633345159,src/t_zset.c,.c,109070.0,2621.0,0.30387307339994646,0.19618593563766387,0.6703978846080506,0.23120946203739032,0.09158793788357737,161326d332f948315c971ebb8e4cecac5b225d0d,79b37ff53548ee4d0fca287cb37a2eaf84c519a7,Avoid performing IO on coverage when child exits due to signal handler (#14072),1748420872,src/aof.c,.c,109326,2305,0.325173182872304,0.24938258053893858,0.6883459394040966,0.2004338394793926,0.14614794472861553,1.1370932754880694,-0.021300109472357553,-0.05319664490127471,-0.017948054796045998,0.030775622557997706,-0.05456000684503816
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32627,CVE-2021-32627,strict_nvd_event,nvd_ref,1633345159,src/t_stream.c,.c,112275.0,2266.0,0.3096547267664735,0.24773992429303052,0.6858105375912085,0.18446601941747573,0.07582232147267245,4b6935b5f8f68071033da38579de11f0ed60c315,d43bf1d6e26f5320dd881a25e68e543b410deb1e,Fix re-entrant deadlock in bugReportStart() when called from signal handlers (#14457),1761301123,src/debug.c,.c,111781,2454,0.3139390881720708,0.2461062255660622,0.6528068237548911,0.16340668296658517,0.19585527154310114,0.9233903830480847,-0.004284361405597292,0.0016336987269683079,0.033003713836317394,0.02105933645089056,-0.12003295007042869
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32628,CVE-2021-32628,strict_nvd_event,nvd_ref,1633345159,src/t_stream.c,.c,112275.0,2266.0,0.3096547267664735,0.24773992429303052,0.6858105375912085,0.18446601941747573,0.07582232147267245,88e83e517bf2b5271c4df435ec9daf4a6c132230,9ca8490315063a426793516e25a23065f3647679,Add DEBUG_ASSERTIONS option to custom assert (#12667),1699763494,src/db.c,.c,112862,2455,0.328077937081753,0.26813276390636354,0.6846024404238984,0.1865580448065173,0.14676055500829968,0.9230142566191446,-0.018423210315279492,-0.02039283961333302,0.0012080971673100738,-0.002092025389041574,-0.07093823353562723
redis,5674b0057ff2903d43eaff802017eddf37c360f8,bb7597f46ee7798531e236a20f41729d5a056050,CVE-2021-32675,CVE-2021-32675,strict_nvd_event,nvd_ref,1633345159,src/server.h,.h,117789.0,2161.0,0.3001771715267114,0.2845766582618071,0.6357379778159843,0.0041647385469689956,0.3046441948007311,61cf011388a76a2d9cda052195730d372ea234fe,c924ac3fdf8fe544891dc66c88018e259ee4be87,Fix the bug that CLIENT REPLY OFF|SKIP cannot receive push notifications (#11875),1681736073,src/server.h,.h,117957,2166,0.30044294277041245,0.28476478716820536,0.6355684688585306,0.0050784856879039705,0.3047805554007589,0.9976915974145891,-0.00026577124370102956,-0.00018812890639824387,0.0001695089574537123,-0.000913747140934975,-0.00013636060002775174
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32627,CVE-2021-32627,strict_nvd_event,nvd_ref,1633345159,src/server.h,.h,117818.0,2162.0,0.30016604622173565,0.28458300089969274,0.6356801961892957,0.004162812210915819,0.3047123912114026,a0e19e3cf153ffbd8b1c7e72249d22b92f71532f,cd03e293c3f5a0351cc3203f50cc3d578eebc23f,Fix wrong check for aof fsync and handle aof fsync errno (#8751),1618118071,src/server.h,.h,129917,2363,0.3010113016682482,0.2835425694866723,0.6328819920063122,0.004655099449851883,0.3183635381473218,0.9149386373254338,-0.0008452554465125384,0.0010404314130204595,0.002798204182983488,-0.0004922872389360646,-0.013651146935919234
redis,f6a40570fa63d5afdd596c78083d754081d80ae3,666ed7facf4524bf6d19b11b20faa2cf93fdf591,CVE-2021-32628,CVE-2021-32628,strict_nvd_event,nvd_ref,1633345159,src/server.h,.h,117818.0,2162.0,0.30016604622173565,0.28458300089969274,0.6356801961892957,0.004162812210915819,0.3047123912114026,d01afe885c06c194343409dc731ac9ec1fa8046b,959d6035e5a92e68a50b5c8443ffac537c46027b,Fix memory leak when doing lazyfreeing client tracking table (#8822),1620071820,src/server.h,.h,130217,2366,0.3010604775900214,0.2834883310166875,0.6329887455181175,0.004649196956889264,0.31854949242108666,0.9137785291631445,-0.0008944313682857641,0.001094669883005217,0.0026914506711782638,-0.00048638474597344564,-0.013837101209684066
redis,5674b0057ff2903d43eaff802017eddf37c360f8,bb7597f46ee7798531e236a20f41729d5a056050,CVE-2021-32675,CVE-2021-32675,strict_nvd_event,nvd_ref,1633345159,src/networking.c,.c,132227.0,2743.0,0.3302375239981887,0.2670483335476113,0.6771012100431735,0.20780167699598978,0.14797802640290988,61cf011388a76a2d9cda052195730d372ea234fe,c924ac3fdf8fe544891dc66c88018e259ee4be87,Fix the bug that CLIENT REPLY OFF|SKIP cannot receive push notifications (#11875),1681736073,src/networking.c,.c,133046,2758,0.33044461150684185,0.26665213535168286,0.6768932688493445,0.2088469905728789,0.14878400338230513,0.9945612762871646,-0.00020708750865316983,0.0003961981959284544,0.00020794119382894216,-0.001045313576889112,-0.0008059769793952454
redis,5674b0057ff2903d43eaff802017eddf37c360f8,bb7597f46ee7798531e236a20f41729d5a056050,CVE-2021-32675,CVE-2021-32675,strict_nvd_event,nvd_ref,1633345159,src/server.c,.c,205447.0,4510.0,0.32485990584234253,0.2614056179939352,0.6498090145873381,0.1547671840354767,0.26438561897747254,3ebace932dd50ea5a6dc5ff971eb8f8fbde1fc56,423c78f4fa1523197b1030475bc2bee056ac1309,Fix sentinel issue if replica changes IP (#11590),1673887268,src/sentinel.c,.c,204814,4152,0.3138877851237215,0.2346714580058004,0.6594915329786163,0.20134874759152216,0.1651051691178928,1.086223506743738,0.010972120718621026,0.026734159988134804,-0.009682518391278205,-0.04658156355604545,0.09928044985957973
redis,4a7a4e42db8ff757cdf3f4a824f66426036034ef,00a9d6b3147143b7ed3f208f3924ff46c31e1fd9,CVE-2022-33105,CVE-2022-33105,strict_nvd_event,nvd_ref,1653210926,src/t_stream.c,.c,159839.0,3262.0,0.3123409872950775,0.24165566601392652,0.676517833329709,0.19589209074187616,0.11215335173400316,ee220599b0481cf4b10e8a5293691258fd6f35a6,046654a70e604413c3a91a97e621351c64b0e6ad,Fixes around clients that must be obeyed. Replica report disk errors in PING. (#10603),1650442281,src/t_stream.c,.c,159866,3262,0.31245725958523,0.241714936259117,0.6765062541313642,0.19619865113427346,0.1124121311829187,1.0,-0.00011627229015254148,-5.927024519047919e-05,1.1579198344824349e-05,-0.0003065603923972926,-0.0002587794489155443
redis,bc7fe41e5857a0854d524e2a63a028e9394d2a5c,a7da7473cbd791589b943f38dcb855404a872928,CVE-2023-28856,CVE-2023-28856,strict_nvd_event,nvd_ref,1661675621,src/t_hash.c,.c,38515.0,922.0,0.312559749964473,0.24226924574840972,0.7027674353087953,0.20607375271149675,0.021431912080076644,698e7cbba68aaef86da731ca350279403acdd568,719b7665860674b9dcf69c4141fb19727b03a250,"Fix typo in function name ""harndfieldReplyWithListpack"" to ""hrandfieldReplyWithListpack"" (#10623)",1650784864,src/t_hash.c,.c,38647,926,0.3118179487739826,0.24089838797319327,0.7026308605187926,0.20626349892008639,0.019475685442224843,0.9956803455723542,0.0007418011904903876,0.0013708577752164497,0.0001365747900026193,-0.0001897462085896362,0.001956226637851801
redis,0bf90d944313919eb8e63d3588bf63a367f020a3,f106beebfa3e6c677aeb5933c3e1784cac36d283,CVE-2022-3647,CVE-2022-3647,strict_nvd_event,nvd_ref,1664431138,src/debug.c,.c,83172.0,1895.0,0.31150358082437396,0.2475111816476699,0.6582461098030281,0.15725593667546175,0.17193888209420827,b1ede2120ae51d3288aa133348bfda94f8542d4c,5b2119c6395b7eb7bb09f51961911377c610ed26,Avoid crash on crash report when a bad function pointer was called (#11298),1670859394,src/debug.c,.c,83166,1895,0.3114892836871905,0.24750499001996007,0.6582101948474447,0.15725593667546175,0.17193888209420827,1.0,1.4297137183483244e-05,6.191627709817293e-06,3.591495558341595e-05,0.0,0.0
redis,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,395d801a2d978c3bb3139498c51825c393ae4450,CVE-2022-35977,CVE-2022-35977,strict_nvd_event,nvd_ref,1673869770,src/sort.c,.c,23703.0,512.0,0.35045871344161467,0.2960384761422605,0.7553131625951582,0.2421875,0.0,9ebf80a28c3ba12e9aedc7cee145637d1ed2ab5a,155634502d15adde8b55f1f6d1f93101f76986a7,Fix memory leak of jemalloc tcache on function flush command (#13661),1732187578,src/script.c,.c,23655,480,0.34214642486320973,0.2859015007398013,0.7590035991216898,0.21875,0.0,1.0666666666666667,0.008312288578404936,0.01013697540245917,-0.0036904365265315597,0.0234375,0.0
redis,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,395d801a2d978c3bb3139498c51825c393ae4450,CVE-2022-35977,CVE-2022-35977,strict_nvd_event,nvd_ref,1673869770,src/t_string.c,.c,33989.0,771.0,0.35035034561581735,0.2605843066874577,0.7035363910401212,0.3398184176394293,0.006608919045777206,6d89370cd67a32edbeaf048811910a90636c5bcc,0f39801756b21464b2fade19dbe213c67b293790,Fix shutdown blocked client not being properly reset after shutdown cancellation (#14420),1760508820,src/blocked.c,.c,33999,625,0.3233997228635165,0.28515544574840435,0.7476757290081115,0.1584,0.0,1.2336,0.026950622752300868,-0.024571139060946656,-0.0441393379679903,0.1814184176394293,0.006608919045777206
redis,16f408b1a0121cacd44cbf8aee275d69dc627f02,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,CVE-2023-22458,CVE-2023-22458,strict_nvd_event,nvd_ref,1673869827,src/t_hash.c,.c,38628.0,926.0,0.3128045942867026,0.2419747333540437,0.702822106419435,0.20734341252699784,0.021431912080076644,1c1bd618c95e26a8ff5c12e70cbf0117233ef073,f651708a19b4fc8137eec13180fcea39e68fb284,fix hincrbyfloat not to create a key if the new value is invalid (#11149),1681736043,src/t_hash.c,.c,38986,935,0.31234766658936464,0.24052223875237264,0.7023029590285569,0.20855614973262032,0.02045711442492042,0.9903743315508021,0.000456927697337961,0.0014524946016710727,0.0005191473908781052,-0.0012127372056224828,0.0009747976551562239
redis,16f408b1a0121cacd44cbf8aee275d69dc627f02,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,CVE-2023-22458,CVE-2023-22458,strict_nvd_event,nvd_ref,1673869827,src/t_zset.c,.c,149834.0,3503.0,0.31142467086564174,0.20814367900476527,0.668160959114112,0.23008849557522124,0.13037807481771022,d99513c93ed29b66aef6db627db1b90fabc6d26e,7821c123736926e269b17a1b437093656058b5f9,Fix HINCRBYFLOAT removes field expiration on replica (#14224),1759173439,src/t_hash.c,.c,149806,3133,0.3055109744309982,0.21605943687168738,0.6672249286273965,0.1943823811043728,0.13858624006414608,1.11809766996489,0.005913696434643567,-0.007915757866922113,0.0009360304867155333,0.03570611447084843,-0.008208165246435861
redis,dcbfcb916ca1a269b3feef86ee86835294758f84,18017df7c1407bc025741c64a90f20f4a8098bd2,CVE-2022-36021,CVE-2022-36021,strict_nvd_event,nvd_ref,1677590126,src/util.c,.c,44554.0,1172.0,0.32239566924871127,0.26684472774610585,0.7018018841204213,0.197098976109215,0.05117526537673793,772564fc9e7a4415c79ef47486db1aacf9cb8915,804110a487f048669aa9d9412e5789ec43f4fe39,Fix forget to update the dict's node in the kvstore's rehashing list after defragment (#13231),1713946542,src/defrag.c,.c,45114,993,0.32665209741172113,0.24090082901095003,0.7318224238508517,0.2094662638469285,0.06474584264549196,1.1802618328298087,-0.004256428163009862,0.025943898735155818,-0.030020539730430396,-0.012367287737713506,-0.013570577268754033
redis,2a2a582e7cd99ba3b531336b8bd41df2b566e619,0825552565e5fdab2e87950579c4f0bedded3e3c,CVE-2023-25155,CVE-2023-25155,strict_nvd_event,nvd_ref,1677601954,src/t_hash.c,.c,38961.0,935.0,0.3123882867980551,0.24049690716357383,0.7022027137392257,0.20855614973262032,0.020945336562894924,183b90a6254cbff960f912ba36896c09226d9dfe,a68b71ac02db64cd4b6fbb2cb5219ea43e19ea88,Fix false positive leak reported by GCC ASAN (#9816),1637513230,src/t_hash.c,.c,39102,945,0.31113141530504174,0.23735358805176207,0.7005107924964173,0.20952380952380953,0.020945336562894924,0.9894179894179894,0.0012568714930133451,0.00314331911181176,0.0016919212428083696,-0.0009676597911892071,0.0
redis,2a2a582e7cd99ba3b531336b8bd41df2b566e619,0825552565e5fdab2e87950579c4f0bedded3e3c,CVE-2023-25155,CVE-2023-25155,strict_nvd_event,nvd_ref,1677601954,src/t_set.c,.c,43705.0,1007.0,0.30998515209747113,0.2382564923921748,0.7094099772272986,0.20456802383316783,0.00714623625566233,033578839be929a5b550e4991c6c6d26e44af3ad,215b909c1fa7d8d2e49e40187380be1be70e1714,Fix multiple COUNT in LMPOP/BLMPOP/ZMPOP/BZMPOP (#9701),1635689429,src/t_list.c,.c,43574,983,0.3082466824878757,0.23614999770505346,0.697042832615786,0.2034587995930824,0.02045711442492042,1.02441505595117,0.00173846960959545,0.0021064946871213464,0.01236714461151256,0.0011092242400854158,-0.01331087816925809
redis,2a2a582e7cd99ba3b531336b8bd41df2b566e619,0825552565e5fdab2e87950579c4f0bedded3e3c,CVE-2023-25155,CVE-2023-25155,strict_nvd_event,nvd_ref,1677601954,src/t_zset.c,.c,149122.0,3485.0,0.3111540134917254,0.20786336020171403,0.6684874112194593,0.22955523672883787,0.12946207488916261,3dc246cd537501f9c0b6e4446994e0365fd667bd,2ba0194fbe5820cab8602bfa633a7d27e97cabdd,fixes around recent keyModified changes (#14925),1774813756,src/db.c,.c,149148,3098,0.33374662164386687,0.2674658728243087,0.6763563281007806,0.19690122659780504,0.18826430493618407,1.1249193027759845,-0.02259260815214148,-0.059602512622594694,-0.007868916881321297,0.032654010131032835,-0.05880223004702145
redis,48e0d4788434833b47892fe9f3d91be7687f25c9,c91241451b5de214392028a4ce81adad8359e77f,CVE-2023-28425,CVE-2023-28425,strict_nvd_event,nvd_ref,1679331044,src/t_string.c,.c,34297.0,774.0,0.3513035116481889,0.2621512085605155,0.7035839461278732,0.34108527131782945,0.007681559705083174,6016973ac01b8b85a0361f885212b83443187304,74a6e48a3d2a86402cd653eb9e6626fdb78fedd8,Fix module assertion crash when timer and timeout are unlocked in the same event loop (#13015),1706699419,src/blocked.c,.c,34279,621,0.32495439529427156,0.29688730709763994,0.7518541726424319,0.14492753623188406,0.0,1.2463768115942029,0.026349116353917346,-0.03473609853712445,-0.0482702265145587,0.1961577350859454,0.007681559705083174
redis,9e505e6cd842338424e05883521ca1fb7d0f47f6,68305c5b991f4b1652b003522fbd9f7e6d8e8fb1,CVE-2023-41053,CVE-2023-41053,strict_nvd_event,nvd_ref,1694022975,src/db.c,.c,94016.0,2063.0,0.32687858385180507,0.2696349557522124,0.6867517296913549,0.1851672321861367,0.12923216328020395,b59f53efb31b36d0a307809f5d33bf66d66a4447,e3d4b30d09dc8dc1c560794750f28689cc4f510b,Fix sort_ro get-keys function return wrong key number (#12522),1693422002,src/db.c,.c,94016,2063,0.32687858385180507,0.2696349557522124,0.6867517296913549,0.1851672321861367,0.12923216328020395,1.0,0.0,0.0,0.0,0.0,0.0
redis,03345ddc7faf7af079485f2cbe5d17a1611cbce1,3c734b8e9dc357f8ec743e8db25ca916cfdcf7bc,CVE-2023-45145,CVE-2023-45145,strict_nvd_event,nvd_ref,1697626800,src/anet.c,.c,22682.0,588.0,0.3274770978287239,0.2695529494753549,0.7304351418264045,0.2108843537414966,0.0,61cf011388a76a2d9cda052195730d372ea234fe,c924ac3fdf8fe544891dc66c88018e259ee4be87,Fix the bug that CLIENT REPLY OFF|SKIP cannot receive push notifications (#11875),1681736073,src/tracking.c,.c,22700,454,0.33664558090668795,0.3148898678414097,0.7661917215709515,0.15198237885462554,0.0,1.2951541850220265,-0.00916848307796403,-0.0453369183660548,-0.035756579744547046,0.05890197488687107,0.0
redis,b351d5a3210e61cc3b22ba38a723d6da8f3c298a,fe8de4313f85e0f8af2eff1f78b52cfe56fb4c71,CVE-2024-31227,CVE-2024-31227,strict_nvd_event,nvd_ref,1727896413,src/acl.c,.c,124408.0,2621.0,0.3173174359195372,0.25394669153109123,0.6839194073059334,0.1770316673025563,0.12923216328020395,01358df34eeaf55c38a433847f7dce440ccbfa93,2f6537dc7fe7c64a77762c279c5e40de9c9065b0,Fix crash due to delete entry from compress quicklistNode and wrongly split quicklistNode (#11242),1663789321,src/quicklist.c,.c,124437,2703,0.28118374693498005,0.18889076400106078,0.6620150428693111,0.16833148353681096,0.07944158663501052,0.9696633370329264,0.036133688984557155,0.06505592753003045,0.021904364436622248,0.008700183765745328,0.04979057664519343
redis,9317bf64659b33166a943ec03d5d9b954e86afb0,1f7c148be2cbacf7d50aa461c58b871e87cc5ed9,CVE-2024-31228,CVE-2024-31228,strict_nvd_event,nvd_ref,1727899113,src/util.c,.c,31607.0,810.0,0.3327141877102244,0.28819565286170784,0.7200229653886204,0.22098765432098766,0.0,2f6537dc7fe7c64a77762c279c5e40de9c9065b0,6edbf707608945dc2d75c59150c12f31e7b232c7,fix infinite sleep in performEvictions when have lazyfree jobs (#11237),1663789321,src/evict.c,.c,32645,615,0.33217701508798014,0.32197886353193444,0.7443475026400486,0.14634146341463414,0.0,1.3170731707317074,0.0005371726222442308,-0.033783210670226604,-0.024324537251428135,0.07464619090635352,0.0
redis,643b5db235cb82508e72f11c7b4bbfc7dc39be56,7f9212ec2206d8575b7035e9bd44c87a71654206,CVE-2025-27151,CVE-2025-27151,strict_nvd_event,nvd_ref,1748349558,src/redis-check-aof.c,.c,18641.0,504.0,0.33569358729094495,0.29510219408829996,0.7547957893583329,0.18452380952380953,0.0,0288d70820095491c0cf7d9d89a7e6062a6418f2,5ee05d8de489fadb30a75f46c8e931888d6c5401,Fixes an issue where EXEC checks ACL during AOF loading (#14545),1763783551,src/multi.c,.c,18648,392,0.3300301541192268,0.3097919347919348,0.7460868888717511,0.15051020408163265,0.0,1.2857142857142858,0.005663433171718135,-0.014689740703634824,0.008708900486581794,0.03401360544217688,0.0
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/anet.h,.h,1975.0,47.0,0.35588039331411025,0.4010126582278481,0.7753542332797825,0.06382978723404255,0.0,f2387daa837ea2ec58899f76b0d2b63cbc1f8db9,c37d63e87a7eb302419f81f36aec5afc817598d6,Fix a prototype inconsitency of `_serverAssert` between redisassert.h and redis.h (#10872),1655617332,src/redisassert.h,.h,2430,43,0.39065645451031217,0.49876543209876545,0.8293837215088851,0.023255813953488372,0.0,1.0930232558139534,-0.03477606119620191,-0.09775277387091735,-0.054029488229102585,0.040573973280554176,0.0
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/unix.c,.c,7118.0,167.0,0.3121022955642999,0.33099185164372014,0.7446123364994318,0.041916167664670656,0.0,2df6695f2bacb6a2665d0171164d4aa6e67f6e88,92e3b1802f72ca0c5b0bde97f01d9b57a758d85c,Resolve nonsense static analysis warnings,1620071820,src/lolwut.c,.c,7277,154,0.40029069856443344,0.4213274701113096,0.7962325955114022,0.22077922077922077,0.0,1.0844155844155845,-0.08818840300013353,-0.09033561846758947,-0.051620259011970426,-0.1788630531145501,0.0
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/socket.c,.c,15367.0,361.0,0.32914431416052775,0.2922496258215657,0.7513723269144703,0.1634349030470914,0.0,5725088ff22065d6d6ce39ed79ed7ad63ff43f92,4fb39b6700c2a08b7de595fbff8102b84c79e562,Avoid argv memcpy when queuing a multi command. (#9602),1633509549,src/multi.c,.c,15349,354,0.3351106180339224,0.3302495276565249,0.7539290240117572,0.1327683615819209,0.0,1.0197740112994351,-0.0059663038733946405,-0.03799990183495916,-0.0025566970972868974,0.030666541465170505,0.0
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/anet.c,.c,26240.0,656.0,0.3296586181157615,0.2576219512195122,0.733554384914855,0.22865853658536586,0.00874628412503391,f8ae7a414c96b8a0dfff473ddb5f5447599cf5f4,17181517ec3c6b945788a9bdc2ef60111981a9e0,Fix the bug that CLIENT REPLY OFF|SKIP cannot receive push notifications (#11875),1679332610,src/pubsub.c,.c,26076,582,0.28831787009785026,0.2180165669581224,0.7096419417812904,0.14604810996563575,0.0,1.127147766323024,0.041340748017911266,0.03960538426138979,0.023912443133564665,0.08261042661973012,0.00874628412503391
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/tls.c,.c,41457.0,981.0,0.32712602183736383,0.2484984441710688,0.7087829212527371,0.2089704383282365,0.09098930837700418,eb50eb20a5e54b48cd2bbc271340b825b355b6e7,f86575f210a9fa450a2b1949786122ea6135046c,Fix compile error with TLS_DEBUGGING (#13772),1737857683,src/tls.c,.c,41379,980,0.32717748682729264,0.2481210275743735,0.7092583934785875,0.20918367346938777,0.09098930837700418,1.0010204081632652,-5.146498992880666e-05,0.00037741659669532357,-0.00047547222585042626,-0.0002132351411512634,0.0
redis,50188747cbfe43528d2719399a2a3c9599169445,0eb59d1c3b8c95eafd4ab4baa6300fb163f32ae2,CVE-2025-32023,CVE-2025-32023,strict_nvd_event,nvd_ref,1751803182,src/hyperloglog.c,.c,67018.0,1588.0,0.3066570084739798,0.2720761586439464,0.7100174548056677,0.12405541561712846,0.04838157772642564,70ffa8ce5c6510bd7bf257a477e684d9a32ec1ac,99176b3e04b2e42ab352817250b4f69d23eb87de,Fix VADD_CASReply() NULL reference on ID mismatch.,1742330226,vset.c,.c,67146,1308,0.3090152229496571,0.2217853632383165,0.7011676528737416,0.19801223241590213,0.06653359171851765,1.2140672782874617,-0.0023582144756773005,0.05029079540562992,0.008849801931926082,-0.07395681679877367,-0.018152013992092014
redis,bde62951accfc4bb0a516276fd0b4b307e140ce2,50188747cbfe43528d2719399a2a3c9599169445,CVE-2025-48367,CVE-2025-48367,strict_nvd_event,nvd_ref,1751803182,src/cluster_legacy.c,.c,263726.0,5285.0,0.31889846884941103,0.244401386287283,0.65478046741422,0.1914853358561968,0.2011227255423254,ba88a7fbb6ec7cb7aeda61e1981146e1a21dee43,8bd50a3b3584819b8b7bd94eb0a62eba12d2979a,Fix crash when freeing newly created node when nodeIp2String fail (#14055),1747793080,src/cluster_legacy.c,.c,263738,5285,0.3189347403311565,0.24442439087276008,0.6547313071778207,0.1914853358561968,0.2014020470314934,1.0,-3.627148174545347e-05,-2.3004585477076622e-05,4.916023639933709e-05,0.0,-0.00027932148916798294
redis,45eac0262028c771b6f5307372814b75f49f7a9e,d5728cb5795c966c5b5b1e0f0ac576a7e69af539,CVE-2025-46818,CVE-2025-46818,strict_nvd_event,nvd_ref,1759439218,src/script_lua.h,.h,2365.0,58.0,0.3700388142280282,0.4435517970401691,0.823590410371324,0.017241379310344827,0.0,644d94558a739656f81343f3b8a12205d53eeeb7,e7f18432b8e9e1d1998d3a898006497e6c5e5a32,Fix RDB check regression caused by PR 12022 (#12051),1681754736,src/anet.h,.h,3212,64,0.371880491830476,0.4396014943960149,0.8150346800657813,0.046875,0.0,0.90625,-0.0018416776024477999,0.003950302644154191,0.008555730305542686,-0.029633620689655173,0.0
redis,45eac0262028c771b6f5307372814b75f49f7a9e,d5728cb5795c966c5b5b1e0f0ac576a7e69af539,CVE-2025-46818,CVE-2025-46818,strict_nvd_event,nvd_ref,1759439218,src/function_lua.c,.c,17794.0,413.0,0.29647708881188445,0.24710576598853545,0.7458971536046303,0.1016949152542373,0.0,07601b7e0737446d9a678623d1afa24ac8a1d20e,645c664fbbaad462f482328818c42cf7460805be,"fix typo, stracture to structure (#8784)",1618404414,src/intset.c,.c,17702,448,0.2977243547428026,0.2552818890520845,0.7137398405969615,0.12946428571428573,0.0,0.921875,-0.0012472659309181733,-0.008176123063549035,0.032157313007668775,-0.02776937046004843,0.0
redis,45eac0262028c771b6f5307372814b75f49f7a9e,d5728cb5795c966c5b5b1e0f0ac576a7e69af539,CVE-2025-46818,CVE-2025-46818,strict_nvd_event,nvd_ref,1759439218,src/script_lua.c,.c,60299.0,1390.0,0.286875690161304,0.22567538433473192,0.6771673893176434,0.12661870503597122,0.06899979714194462,d0cc3de73f91ca79b2343e73e640b40709cfcaf5,cb1fff3cb6a944d1f9cc67f8aa8b1d92648bbade,Fix issues with listpack encoded set (#11685),1672899717,src/t_set.c,.c,60251,1333,0.30824692634245904,0.22944017526680055,0.6997968440601695,0.2010502625656414,0.040087943628218346,1.042760690172543,-0.02137123618115505,-0.0037647909320686346,-0.02262945474252609,-0.07443155752967018,0.028911853513726278
redis,45eac0262028c771b6f5307372814b75f49f7a9e,d5728cb5795c966c5b5b1e0f0ac576a7e69af539,CVE-2025-46818,CVE-2025-46818,strict_nvd_event,nvd_ref,1759439218,src/eval.c,.c,64474.0,1461.0,0.32895810045091584,0.28337004063653565,0.6950464191207707,0.18206707734428473,0.0968666793195208,20854cb6109c23e65dca0174517f3861a55cb694,528bb11d7a25cde99e6d48c418662575c64758b2,Fix zuiFind crash / RM_ScanKey hang on SET object listpack encoding (#11581),1670598481,src/object.c,.c,64613,1411,0.3202503827153077,0.24957825824524477,0.7037321288669751,0.1856839121190645,0.09336906549522332,1.0354358610914245,0.008707717735608134,0.03379178239129088,-0.008685709746204417,-0.0036168347747797536,0.003497613824297474
