repo,snapshot_tag,snapshot_date,event_id,event_observation_id,event_published,event_date_source,ground_truth_source,ground_truth_aliases,fixed_commit,commit_subject,case_file,control_file,changed_source_files_count,changed_source_files_sample,review_decision,review_notes,source_family,changed_source_files_full,changed_source_files_review_count,case_file_in_changed_files,multi_file_fix,commit_message_full,commit_mentions_event_id,message_has_security_signal,source_has_explicit_id,source_has_nvd_ref,source_has_osv_ref,source_has_osv_range,event_commit_review,file_review,overall_review
openssh,V_8_7_P1,2021-08-20T04:03:49+00:00,CVE-2020-29368,openssh:V_8_7_P1:CVE-2020-29368,2023-02-06T02:26:42+00:00,fixed_commit_epoch,explicit_id,CVE-2020-29368,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,harden Linux seccomp sandbox,sandbox-seccomp-filter.c,ssh-rsa.c,1,sandbox-seccomp-filter.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,sandbox-seccomp-filter.c,1,1,0,"harden Linux seccomp sandbox

Linux mmap(2) and madvise(2) syscalls support quite a number of funky
flags that we don't expect that sshd/libc will ever need. We can
exclude this kernel attack surface by filtering the mmap(2) flags
and the madvise(2) advice arguments.

Similarly, the sandboxed process in sshd is a single-threaded program
that does not use shared memory for synchronisation or communication.
Therefore, there should be no reason for the advanced priority
inheritance futex(2) operations to be necessary. These can also be
excluded.

Motivated by Jann Horn pointing out that there have been kernel bugs
in nearby Linux kernel code, e.g. CVE-2020-29368, CVE-2020-29374 and
CVE-2022-42703.

Feedback Jann Horn, ok dtucker@",1,1,1,0,0,0,accept,accept,accept
openssh,V_8_7_P1,2021-08-20T04:03:49+00:00,CVE-2021-41617,openssh:V_8_7_P1:CVE-2021-41617,2021-09-26T19:15:07+00:00,osv_published,osv_range,CVE-2021-41617,bf944e3794eff5413f2df1ef37cddf96918c6bde,initgroups needs grp.h,misc.c,sftp.c,1,misc.c,,OSV-range-only mapping; the selected commit is terse and does not by itself make the security relevance explicit.,range_only,misc.c,1,1,0,initgroups needs grp.h,0,0,0,0,0,1,ambiguous,accept,ambiguous
openssh,V_8_7_P1,2021-08-20T04:03:49+00:00,CVE-2023-25136,openssh:V_8_7_P1:CVE-2023-25136,2023-02-03T06:15:09+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2023-25136,486c4dc3b83b4b67d663fb0fa62bc24138ec3946,upstream: Always return allocated strings from the kex filtering so,compat.c,sandbox-systrace.c,1,compat.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,compat.c,1,1,0,"upstream: Always return allocated strings from the kex filtering so

that we can free them later.  Fix one leak in compat_kex_proposal.  Based on
github PR#324 from ZoltanFridrich with some simplications by me. ok djm@

OpenBSD-Commit-ID: 9171616da3307612d0ede086fd511142f91246e4",0,0,0,1,1,1,accept,accept,accept
openssh,V_9_5_P1,2023-10-04T04:34:10+00:00,CVE-2023-51385,openssh:V_9_5_P1:CVE-2023-51385,2023-12-18T19:15:08+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2023-51385,7ef3787c84b6b524501211b11a26c742f829af1a,upstream: ban user/hostnames with most shell metacharacters,ssh.c,packet.c,1,ssh.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,ssh.c,1,1,0,"upstream: ban user/hostnames with most shell metacharacters

This makes ssh(1) refuse user or host names provided on the
commandline that contain most shell metacharacters.

Some programs that invoke ssh(1) using untrusted data do not filter
metacharacters in arguments they supply. This could create
interactions with user-specified ProxyCommand and other directives
that allow shell injection attacks to occur.

It's a mistake to invoke ssh(1) with arbitrary untrusted arguments,
but getting this stuff right can be tricky, so this should prevent
most obvious ways of creating risky situations. It however is not
and cannot be perfect: ssh(1) has no practical way of interpreting
what shell quoting rules are in use and how they interact with the
user's specified ProxyCommand.

To allow configurations that use strange user or hostnames to
continue to work, this strictness is applied only to names coming
from the commandline. Names specified using User or Hostname
directives in ssh_config(5) are not affected.

feedback/ok millert@ markus@ dtucker@ deraadt@

OpenBSD-Commit-ID: 3b487348b5964f3e77b6b4d3da4c3b439e94b2d9",0,0,0,1,1,1,accept,accept,accept
openssh,V_9_5_P1,2023-10-04T04:34:10+00:00,CVE-2025-32728,openssh:V_9_5_P1:CVE-2025-32728,2025-04-10T02:15:30+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2025-32728,fc86875e6acb36401dfc1dfb6b628a9d1460f367,upstream: Fix logic error in DisableForwarding option. This option,session.c,sshd.c,1,session.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,session.c,1,1,0,"upstream: Fix logic error in DisableForwarding option. This option

was documented as disabling X11 and agent forwarding but it failed to do so.
Spotted by Tim Rice.

OpenBSD-Commit-ID: fffc89195968f7eedd2fc57f0b1f1ef3193f5ed1",0,0,0,1,1,1,accept,accept,accept
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2018-0735,openssl:OpenSSL_1_1_1:CVE-2018-0735,2018-10-28T21:47:22+00:00,fixed_commit_epoch,explicit_id,CVE-2018-0735,99540ec79491f59ed8b46b4edf130e17dc907f52,Timing vulnerability in ECDSA signature generation (CVE-2018-0735),crypto/ec/ec_mult.c,ssl/statem/statem.c,1,crypto/ec/ec_mult.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/ec/ec_mult.c,1,1,0,"Timing vulnerability in ECDSA signature generation (CVE-2018-0735)

Preallocate an extra limb for some of the big numbers to avoid a reallocation
that can potentially provide a side channel.

Reviewed-by: Bernd Edlinger <bernd.edlinger@hotmail.de>
(Merged from https://github.com/openssl/openssl/pull/7486)",1,1,1,0,0,0,accept,accept,accept
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2019-1543,openssl:OpenSSL_1_1_1:CVE-2019-1543,2019-03-06T13:25:09+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1543,2a3d0ee9d59156c48973592331404471aca886d6,Prevent over long nonces in ChaCha20-Poly1305,crypto/evp/e_chacha20_poly1305.c,crypto/x509v3/v3_ncons.c,1,crypto/evp/e_chacha20_poly1305.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/evp/e_chacha20_poly1305.c,1,1,0,"Prevent over long nonces in ChaCha20-Poly1305

ChaCha20-Poly1305 is an AEAD cipher, and requires a unique nonce input for
every encryption operation. RFC 7539 specifies that the nonce value (IV)
should be 96 bits (12 bytes). OpenSSL allows a variable nonce length and
front pads the nonce with 0 bytes if it is less than 12 bytes. However it
also incorrectly allows a nonce to be set of up to 16 bytes. In this case
only the last 12 bytes are significant and any additional leading bytes are
ignored.

It is a requirement of using this cipher that nonce values are unique.
Messages encrypted using a reused nonce value are susceptible to serious
confidentiality and integrity attacks. If an application changes the
default nonce length to be longer than 12 bytes and then makes a change to
the leading bytes of the nonce expecting the new value to be a new unique
nonce then such an application could inadvertently encrypt messages with a
reused nonce.

Additionally the ignored bytes in a long nonce are not covered by the
integrity guarantee of this cipher. Any application that relies on the
integrity of these ignored leading bytes of a long nonce may be further
affected.

Any OpenSSL internal use of this cipher, including in SSL/TLS, is safe
because no such use sets such a long nonce value. However user
applications that use this cipher directly and set a non-default nonce
length to be longer than 12 bytes may be vulnerable.

CVE-2019-1543

Fixes #8345

Reviewed-by: Paul Dale <paul.dale@oracle.com>
Reviewed-by: Richard Levitte <levitte@openssl.org>
(Merged from https://github.com/openssl/openssl/pull/8406)",1,1,1,0,0,0,accept,accept,accept
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2019-1549,openssl:OpenSSL_1_1_1:CVE-2019-1549,2019-09-09T16:09:06+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1549,1b0fe00e2704b5e20334a16d3c9099d1ba2ef1be,drbg: ensure fork-safety without using a pthread_atfork handler,crypto/include/internal/rand_int.h,crypto/ec/curve448/field.h,9,crypto/include/internal/rand_int.h;crypto/init.c;crypto/rand/drbg_lib.c;crypto/rand/rand_lcl.h;crypto/rand/rand_lib.c;crypto/threads_none.c;crypto/threads_pthread.c;crypto/threads_win.c;include/internal/cryptlib.h,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/include/internal/rand_int.h;crypto/init.c;crypto/rand/drbg_lib.c;crypto/rand/rand_lcl.h;crypto/rand/rand_lib.c;crypto/threads_none.c;crypto/threads_pthread.c;crypto/threads_win.c;include/internal/cryptlib.h,9,1,1,"drbg: ensure fork-safety without using a pthread_atfork handler

When the new OpenSSL CSPRNG was introduced in version 1.1.1,
it was announced in the release notes that it would be fork-safe,
which the old CSPRNG hadn't been.

The fork-safety was implemented using a fork count, which was
incremented by a pthread_atfork handler. Initially, this handler
was enabled by default. Unfortunately, the default behaviour
had to be changed for other reasons in commit b5319bdbd095, so
the new OpenSSL CSPRNG failed to keep its promise.

This commit restores the fork-safety using a different approach.
It replaces the fork count by a fork id, which coincides with
the process id on UNIX-like operating systems and is zero on other
operating systems. It is used to detect when an automatic reseed
after a fork is necessary.

To prevent a future regression, it also adds a test to verify that
the child reseeds after fork.

CVE-2019-1549

Reviewed-by: Paul Dale <paul.dale@oracle.com>
Reviewed-by: Matt Caswell <matt@openssl.org>
(Merged from https://github.com/openssl/openssl/pull/9802)",1,1,1,0,0,0,accept,ambiguous,ambiguous
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2020-1967,openssl:OpenSSL_1_1_1:CVE-2020-1967,2020-04-21T10:22:51+00:00,fixed_commit_epoch,explicit_id,CVE-2020-1967,eb563247aef3e83dda7679c43f9649270462e5b1,Fix NULL dereference in SSL_check_chain() for TLS 1.3,ssl/t1_lib.c,apps/ca.c,1,ssl/t1_lib.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,ssl/t1_lib.c,1,1,0,"Fix NULL dereference in SSL_check_chain() for TLS 1.3

In the tls1_check_sig_alg() helper function, we loop through the list of
""signature_algorithms_cert"" values received from the client and attempt
to look up each one in turn in our internal table that maps wire
codepoint to string-form name, digest and/or signature NID, etc., in
order to compare the signature scheme from the peer's list against what
is used to sign the certificates in the certificate chain we're
checking.  Unfortunately, when the peer sends a value that we don't
support, the lookup returns NULL, but we unconditionally dereference the
lookup result for the comparison, leading to an application crash
triggerable by an unauthenticated client.

Since we will not be able to say anything about algorithms we don't
recognize, treat NULL return from lookup as ""does not match"".

We currently only apply the ""signature_algorithm_cert"" checks on TLS 1.3
connections, so previous TLS versions are unaffected.  SSL_check_chain()
is not called directly from libssl, but may be used by the application
inside a callback (e.g., client_hello or cert callback) to verify that a
candidate certificate chain will be acceptable to the client.

CVE-2020-1967

Reviewed-by: Matt Caswell <matt@openssl.org>",1,1,1,0,0,0,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2021-23840,openssl:openssl-3.0.0-alpha10:CVE-2021-23840,2021-02-16T11:40:12+00:00,fixed_commit_epoch,explicit_id,CVE-2021-23840,c9fb704cf3af5524eb8e79961e31b60eee8c3c47,Don't overflow the output length in EVP_CipherUpdate calls,crypto/evp/evp_enc.c,crypto/bn/bn_exp.c,4,crypto/evp/evp_enc.c;crypto/evp/evp_err.c;include/crypto/evperr.h;include/openssl/evperr.h,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/evp/evp_enc.c;crypto/evp/evp_err.c;include/crypto/evperr.h;include/openssl/evperr.h,4,1,1,"Don't overflow the output length in EVP_CipherUpdate calls

CVE-2021-23840

Reviewed-by: Paul Dale <pauli@openssl.org>",1,1,1,0,0,0,accept,ambiguous,ambiguous
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2021-23841,openssl:openssl-3.0.0-alpha10:CVE-2021-23841,2021-02-16T11:32:32+00:00,fixed_commit_epoch,explicit_id,CVE-2021-23841,8130d654d1de922ea224fa18ee3bc7262edc39c0,Fix Null pointer deref in X509_issuer_and_serial_hash(),crypto/x509/x509_cmp.c,crypto/x509/x_pubkey.c,1,crypto/x509/x509_cmp.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/x509/x509_cmp.c,1,1,0,"Fix Null pointer deref in X509_issuer_and_serial_hash()

The OpenSSL public API function X509_issuer_and_serial_hash() attempts
to create a unique hash value based on the issuer and serial number data
contained within an X509 certificate. However it fails to correctly
handle any errors that may occur while parsing the issuer field (which
might occur if the issuer field is maliciously constructed). This may
subsequently result in a NULL pointer deref and a crash leading to a
potential denial of service attack.

The function X509_issuer_and_serial_hash() is never directly called by
OpenSSL itself so applications are only vulnerable if they use this
function directly and they use it on certificates that may have been
obtained from untrusted sources.

CVE-2021-23841

Reviewed-by: Richard Levitte <levitte@openssl.org>
Reviewed-by: Paul Dale <pauli@openssl.org>",1,1,1,0,0,0,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2021-4044,openssl:openssl-3.0.0-alpha10:CVE-2021-4044,2021-12-14T13:48:34+00:00,fixed_commit_epoch,explicit_id,CVE-2021-4044,6894e20b50c1204bfc990093b4e7ccd10f92865d,Fix infinite verification loops due to has_san_id,crypto/x509/x509_vfy.c,crypto/evp/e_aes.c,1,crypto/x509/x509_vfy.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/x509/x509_vfy.c,1,1,0,"Fix infinite verification loops due to has_san_id

Where name constraints apply, X509_verify() would incorrectly report an
internal error in the event that a certificate has no SAN extension.

CVE-2021-4044

Reviewed-by: Tomas Mraz <tomas@openssl.org>
Reviewed-by: Matt Caswell <matt@openssl.org>",1,1,1,0,0,0,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-0778,openssl:openssl-3.0.0-alpha10:CVE-2022-0778,2022-03-15T13:15:12+00:00,fixed_commit_epoch,explicit_id,CVE-2022-0778,9eafb53614bf65797db25f467946e735e1b43dc9,Fix possible infinite loop in BN_mod_sqrt(),crypto/bn/bn_sqrt.c,crypto/rand/randfile.c,1,crypto/bn/bn_sqrt.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/bn/bn_sqrt.c,1,1,0,"Fix possible infinite loop in BN_mod_sqrt()

The calculation in some cases does not finish for non-prime p.

This fixes CVE-2022-0778.

Based on patch by David Benjamin <davidben@google.com>.

Reviewed-by: Paul Dale <pauli@openssl.org>
Reviewed-by: Matt Caswell <matt@openssl.org>",1,1,1,0,0,0,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-1343,openssl:openssl-3.0.0-alpha10:CVE-2022-1343,2022-05-03T16:15:18+00:00,osv_published,explicit_id+osv_range,CVE-2022-1343;GHSA-MFM6-R9G2-Q4R7;RUSTSEC-2022-0027,21f89f542d745adbf1131338929ae538e200d50d,Fix OCSP_basic_verify signer certificate validation,crypto/ocsp/ocsp_vfy.c,crypto/asn1/asn1_par.c,1,crypto/ocsp/ocsp_vfy.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_range,crypto/ocsp/ocsp_vfy.c,1,1,0,"Fix OCSP_basic_verify signer certificate validation

The function `OCSP_basic_verify` validates the signer certificate on an OCSP
response. The internal function, ocsp_verify_signer, is responsible for this
and is expected to return a 0 value in the event of a failure to verify.
Unfortunately, due to a bug, it actually returns with a postive success
response in this case. In the normal course of events OCSP_basic_verify
will then continue and will fail anyway in the ocsp_check_issuer function
because the supplied ""chain"" value will be empty in the case that
ocsp_verify_signer failed to verify the chain. This will cause
OCSP_basic_verify to return with a negative result (fatal error). Normally
in the event of a failure to verify it should return with 0.

However, in the case of the OCSP_NOCHECKS flag being used, OCSP_basic_verify
will return with a positvie result. This could lead to callers trusting an
OCSP Basic response when it should not be.

CVE-2022-1343

Fixes #18053

Reviewed-by: Paul Dale <pauli@openssl.org>
Reviewed-by: Tomas Mraz <tomas@openssl.org>
Reviewed-by: Matt Caswell <matt@openssl.org>",1,1,1,0,0,1,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-1434,openssl:openssl-3.0.0-alpha10:CVE-2022-1434,2022-05-03T16:15:18+00:00,osv_published,explicit_id+osv_range,CVE-2022-1434;GHSA-638M-M8MH-7GW2;RUSTSEC-2022-0026,33219939c782cf363b30e9e899b9997fb1ced440,Fix the RC4-MD5 cipher,providers/implementations/ciphers/cipher_rc4_hmac_md5.c,providers/implementations/ciphers/cipher_des.c,1,providers/implementations/ciphers/cipher_rc4_hmac_md5.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_range,providers/implementations/ciphers/cipher_rc4_hmac_md5.c,1,1,0,"Fix the RC4-MD5 cipher

A copy&paste error meant that the RC4-MD5 cipher (used in TLS) used the TLS
AAD data as the MAC key.

CVE-2022-1434

Fixes #18112

Reviewed-by: Tomas Mraz <tomas@openssl.org>
Reviewed-by: Shane Lontis <shane.lontis@oracle.com>
Reviewed-by: Matt Caswell <matt@openssl.org>",1,1,1,0,0,1,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-3602,openssl:openssl-3.0.0-alpha10:CVE-2022-3602,2022-11-01T09:49:18+00:00,fixed_commit_epoch,explicit_id,CVE-2022-3602,c42165b5706e42f67ef8ef4c351a9a4c5d21639a,Fix CVE-2022-3786 in punycode decoder.,crypto/punycode.c,apps/pkey.c,1,crypto/punycode.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,crypto/punycode.c,1,1,0,"Fix CVE-2022-3786 in punycode decoder.

Fixed the ossl_a2ulabel() function which also contained a potential
buffer overflow, albeit without control of the contents.
This overflow could result in a crash (causing a denial of service).

The function also did not NUL-terminate the output in some cases.

The two issues fixed here were dentified and reported
by Viktor Dukhovni while researching CVE-2022-3602.

Reviewed-by: Matt Caswell <matt@openssl.org>
Reviewed-by: Tomas Mraz <tomas@openssl.org>",1,1,1,0,0,0,accept,accept,accept
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-3996,openssl:openssl-3.0.0-alpha10:CVE-2022-3996,2022-12-13T16:15:22+00:00,nvd_published+osv_published,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2022-3996;GHSA-VR8J-HGMM-JH9R,4d0340a6d2f327700a059f0b8f954d6160f8eef5,x509: fix double locking problem,crypto/x509/pcy_map.c,crypto/rsa/rsa_x931.c,1,crypto/x509/pcy_map.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,crypto/x509/pcy_map.c,1,1,0,"x509: fix double locking problem

This reverts commit 9aa4be691f5c73eb3c68606d824c104550c053f7 and removed the
redundant flag setting.

Fixes #19643

Fixes LOW CVE-2022-3996

Reviewed-by: Dmitry Belyavskiy <beldmit@gmail.com>
Reviewed-by: Tomas Mraz <tomas@openssl.org>
(Merged from https://github.com/openssl/openssl/pull/19652)",1,1,1,1,1,1,accept,accept,accept
php-src,php-5.5.12RC1,2014-04-15T16:01:14+00:00,CVE-2014-0185,php-src:php-5.5.12RC1:CVE-2014-0185,2014-05-06T10:44:02+00:00,nvd_published,explicit_id+nvd_ref,CVE-2014-0185,61b002b91baa78af0b7f438c8c35a51951c650a5,Fix for CVE-2014-0185,sapi/fpm/fpm/fpm_unix.c,ext/pcre/pcrelib/pcre_valid_utf8.c,1,sapi/fpm/fpm/fpm_unix.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference,sapi/fpm/fpm/fpm_unix.c,1,1,0,Fix for CVE-2014-0185,1,1,1,1,0,0,accept,accept,accept
psf-requests,v2.19.0,2018-06-12T14:38:10+00:00,CVE-2018-18074,psf-requests:v2.19.0:CVE-2018-18074,2018-10-09T17:29:01+00:00,osv_published,osv_range,CVE-2018-18074;GHSA-X84V-XCM2-53PG;PYSEC-2018-28,bd840450c0d1e9db3bf62382c15d96378cc3a056,v2.20.0,requests/__init__.py,requests/status_codes.py,3,requests/__init__.py;requests/__version__.py;setup.py,,Advisory record resolves the event to a fixing commit via an affected range.,range_only,requests/__init__.py;requests/__version__.py;setup.py,3,1,1,v2.20.0,0,0,0,0,0,1,ambiguous,accept,ambiguous
psf-requests,v2.28.2,2023-01-12T16:16:09+00:00,CVE-2023-32681,psf-requests:v2.28.2:CVE-2023-32681,2023-05-26T17:02:52+00:00,osv_published,explicit_id+osv_range+osv_ref,CVE-2023-32681;GHSA-J8R2-6X86-Q33Q;PYSEC-2023-74,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,Merge pull request from GHSA-j8r2-6x86-q33q,requests/sessions.py,requests/utils.py,1,requests/sessions.py,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,requests/sessions.py,1,1,0,Merge pull request from GHSA-j8r2-6x86-q33q,0,1,1,0,1,1,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19242,sqlite:version-3.25.0:CVE-2019-19242,2019-11-27T17:15:14+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,Fix a problem that comes up when using generated columns that evaluate to a constant in an index and then making use of that index in a join.,src/expr.c,src/os_win.c,2,src/expr.c;src/wherecode.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,src/expr.c;src/wherecode.c,2,1,1,"Fix a problem that comes up when using generated columns that evaluate to a
constant in an index and then making use of that index in a join.

FossilOrigin-Name: 8b12e95fec7ce6e0de82a04ca3dfcf1a8e62e233b7382aa28a8a9be6e862b1af",0,0,0,1,1,1,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19244,sqlite:version-3.25.0:CVE-2019-19244,2019-11-25T20:15:11+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2019-19244,e59c562b3f6894f84c715772c4b116d7b5c01348,Fix a crash that could occur if a sub-select that uses both DISTINCT and window functions also used an ORDER BY that is the same as its select list.,src/select.c,src/test1.c,1,src/select.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,src/select.c,1,1,0,"Fix a crash that could occur if a sub-select that uses both DISTINCT and window functions also used an ORDER BY that is the same as its select list.

FossilOrigin-Name: bcdd66c1691955c697f3d756c2b035acfe98f6aad72e90b0021bab6e9023b3ba",0,0,0,1,1,1,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19317,sqlite:version-3.25.0:CVE-2019-19317,2019-12-05T14:15:09+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2019-19317,522ebfa7cee96fb325a22ea3a2464a63485886a8,"Whenever a generated column is used, assume that all columns are used.",src/resolve.c,src/vdbeapi.c,1,src/resolve.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,src/resolve.c,1,1,0,"Whenever a generated column is used, assume that all columns are used.

FossilOrigin-Name: 6601da58032d18ae00b466c0f2077fb2b1ecd84225b56e1787724bea478eedc9",0,0,0,1,1,1,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19645,sqlite:version-3.25.0:CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.",src/alter.c,src/test_vfs.c,3,src/alter.c;src/build.c;src/sqliteInt.h,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,src/alter.c;src/build.c;src/sqliteInt.h,3,1,1,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.

FossilOrigin-Name: 1d2e53a39b87e364685e21de137655b6eee725e4c6d27fc90865072d7c5892b5",0,0,0,1,1,1,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19924,sqlite:version-3.25.0:CVE-2019-19924,2019-12-24T16:15:11+00:00,nvd_published,nvd_ref,CVE-2019-19924,8654186b0236d556aa85528c2573ee0b6ab71be3,"When an error occurs while rewriting the parser tree for window functions in the sqlite3WindowRewrite() routine, make sure that pParse->nErr is set, and make sure that this shuts down any subsequent code generation that might depend on the transformations that were implemented.  This fixes a problem discovered by the Yongheng and Rui fuzzer.",src/vdbeaux.c,src/main.c,3,src/expr.c;src/vdbeaux.c;src/window.c,,Advisory record resolves to an explicit fixing commit reference.,reference_only,src/expr.c;src/vdbeaux.c;src/window.c,3,1,1,"When an error occurs while rewriting the parser tree for window functions
in the sqlite3WindowRewrite() routine, make sure that pParse->nErr is set,
and make sure that this shuts down any subsequent code generation that might
depend on the transformations that were implemented.  This fixes a problem
discovered by the Yongheng and Rui fuzzer.

FossilOrigin-Name: e2bddcd4c55ba3cbe0130332679ff4b048630d0ced9a8899982edb5a3569ba7f",0,0,0,1,0,0,accept,accept,accept
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19925,sqlite:version-3.25.0:CVE-2019-19925,2019-12-24T17:15:10+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2019-19925,54d501092d88c0cf89bec4279951f548fb0b8618,Fix the zipfile extension so that INSERT works even if the pathname of the file being inserted is a NULL.  Bug discovered by the Yongheng and Rui fuzzer.,ext/misc/zipfile.c,ext/lsm1/lsm_shared.c,1,ext/misc/zipfile.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,ext/misc/zipfile.c,1,1,0,"Fix the zipfile extension so that INSERT works even if the pathname of
the file being inserted is a NULL.  Bug discovered by the
Yongheng and Rui fuzzer.

FossilOrigin-Name: a80f84b511231204658304226de3e075a55afc2e3f39ac063716f7a57f585c06",0,0,0,1,1,1,accept,accept,accept
traefik-traefik,v2.0.2,2019-10-09T17:12:05+00:00,CVE-2020-15129,traefik-traefik:v2.0.2:CVE-2020-15129,2020-07-30T16:15:11+00:00,osv_published,osv_range,CVE-2020-15129;GHSA-6QQ8-5WQ3-86RP,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,fix: clean X-Forwarded-Prefix header for the dashboard.,pkg/api/dashboard.go,pkg/log/log_test.go,2,pkg/api/dashboard.go;pkg/api/dashboard_test.go,,Advisory record resolves the event to a fixing commit via an affected range.,range_only,pkg/api/dashboard.go;pkg/api/dashboard_test.go,2,1,1,fix: clean X-Forwarded-Prefix header for the dashboard.,0,1,0,0,0,1,ambiguous,accept,ambiguous
traefik-traefik,v2.5.4,2021-11-08T17:36:13+00:00,CVE-2022-46153,traefik-traefik:v2.5.4:CVE-2022-46153,2022-12-08T21:46:22+00:00,osv_published,osv_range+osv_ref,CVE-2022-46153;GHSA-468W-8X39-GJ5V;GO-2022-1152,7e3fe48b80083b41e9ff82a474a36484cabc701a,Handle broken TLS conf better,pkg/tls/tlsmanager_test.go,pkg/ip/checker_test.go,9,integration/https_test.go;integration/tcp_test.go;pkg/server/router/router.go;pkg/server/router/router_test.go;pkg/server/router/tcp/manager.go;pkg/server/router/tcp/router.go;pkg/server/routerfactory.go;pkg/tls/tlsmanager.go;pkg/tls/tlsmanager_test.go,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,integration/https_test.go;integration/tcp_test.go;pkg/server/router/router.go;pkg/server/router/router_test.go;pkg/server/router/tcp/manager.go;pkg/server/router/tcp/router.go;pkg/server/routerfactory.go;pkg/tls/tlsmanager.go;pkg/tls/tlsmanager_test.go,9,1,1,"Handle broken TLS conf better

Co-authored-by: Jean-Baptiste Doumenjou <925513+jbdoumenjou@users.noreply.github.com>
Co-authored-by: Romain <rtribotte@users.noreply.github.com>",0,1,0,0,1,1,accept,ambiguous,ambiguous
